text,label
來了來了啦~~~這張我覺得有 "清新自然"的感覺 @羅志祥,0
#下班分享#这体能，我给满分。[doge],0
(〃▽〃)睡树上叫都叫不醒，下到一半还伸爪子求抱抱，是有多懒啊......[心]#今日最鲜# http://t.cn/RU3vPQn,0
【法院门口 律师被打】今天上午8时许，为一起刑事案件出庭辩护的律师王甫、刘金滨、张磊，在衡阳中院大门口遭到多名身份不明人员袭击。现场图片显示，有律师被撕破衣服以致上身裸露。衡阳中院随后证实，法院门口确实发生了“拉扯行为”。详见：http://t.cn/RAWEHUo,0
20年前，中国有公务员1000多万，经过20年的不泄努力，终于精简到了5700万，取得了巨大成绩。,1
马连道家乐福发生突发事件，营业时间所有出入口用铁门封闭，不许进出，原因是一名女士在结账时跟在身边的孩子突然失踪，幸亏及时报警，家乐福立刻封闭所有出入口寻找孩子，后来孩子在二楼卫生间找到，头发被剃光，衣服已经被换掉，人口贩子不知去向，团伙作案手法迅速请大家出入公共场合务必带好孩子,1
昨日福建省泉州市警察局抓到几个拐卖小孩犯罪团伙，现场获救了一名5岁的小孩。因他还小，说不清楚自己家的详细地址和家里的电话。只知道他是云南昭通市人！如果你认识他麻烦你转告他家人到福建省泉州市公安局来接他。请看到的每一个朋友都能帮忙转一下！小孩实在是太可怜了。http://t.cn/zjb1oUB,1
好想次！好想次！！14种土豆的花式新吃法，慢镜头下看着真是食欲大开！！！土豆控简直不能忍~ ~http://t.cn/RUNNGlc,0
雪夜围炉读禁书,0
转：四川藏区需要4一10岁小孩的衣服和鞋子，新旧不限，洗干净就可以。地址：四川省甘孜藏族石渠县西区长沙贡马乡小学， 邮编：627350 校长：达洼15884044467 如果没有合适的衣服可以邮寄的，帮忙转一下贴也好，也许您的一下简单复制，就能给孩子们一个幸福的明天！?,1
[衰][衰][衰],0
【雪要来了！这么小的东西，竟然这么美[雪]】中央气象台今早预报，未来3天，华北大部、内蒙古中部等地将出现持续性降雪天气，并且雪会越下越大，局地积雪可达15厘米！戳图，摄影师拍摄的雪花，据说“世界上没有完全相同的两片雪花”，大自然真是神奇。转发，分享雪花之美！,0
美国高二的数学...请用一句话概况你的感受！,1
此悲剧一般不会发生，但谁能预料？友情提醒，拔掉电源才能接手机通话，几天前，一小伙子在家中给手机充电，就在此时，电话铃响，他沒有拔下充电器便直接听。几秒之后，強大电流通过电源流过手机，年轻人被击倒在地，待父母冲入房間，他已失去意识，心跳微弱，手指烧焦。惨痛教训，请转亲朋好友，重视！,1
很喜欢宫崎骏说的一句话，“你住的城市下雨了，很想问你有没有带伞。可是我忍住了，因为我怕你说没带，而我又无能为力，就像是我爱你，却给不到你想要的陪伴。”,0
#知政#【李克强与泰国总理互致贺信 祝贺中泰铁路启动】今天，中泰铁路项目启动仪式在泰国大城府举行，李克强与泰国总理巴育互致贺信，祝贺中泰铁路正式启动。李克强表示，希望双方再接再厉，确保铁路合作项目顺利实施，为连接中国、老挝、泰国的“大动脉”早日贯通打下坚实基础。http://t.cn/R4Uz8YE,0
我只能说我有留一手[哼]#文章净身出户# 我在:http://t.cn/8sMzLGD,1
【请为暴雪中的他们点赞[求关注]】据测算，新疆乌鲁木齐昨日降雪量达到1951年有气象记录以来冬季单日降雪极值。今天凌晨四点半，气温零下5摄氏度，降雪还在持续，环卫工人们趁夜里车少，抓紧时间清雪，为天亮后大家出行提供方便。你愿意为辛苦的环卫工们点赞吗？（央视记者信任）,0
【调查地沟油的记者李翔，死了】 身中10余刀，惨死。他为全国不能吃特供的十多亿草泥马的食品安全努力过。他付出了年轻的生命。草泥马们，请动一下鼠标，转发，表达一下谢意。不过分吧？恭请转发！！！。,1
两个家庭的悲剧,0
直播北大学生强奸母猪 江苏籍北大学生小马爆料：前段时间跟同学张某回老家安徽游玩，结果张某居然让他用手机拍自己强奸母猪，张某一边对圈里的母猪实施奸淫，一边让他帮忙拍下照片作纪念。待张某发泄完毕，还要拉他也来试试。这是北大培养出的学生？是教育出了问题还是北大出了问题？（关注@热门成都）,1
【内幕出来了！笑的我眼泪都出来了！】在我的再三哀求下，央视铁哥们在一番请示之后，终于截图给我了....『真不能怪何润东！润东同学的确是把最后一句删掉了！！！』 终于见识到什么是笨蛋了！哈哈！！艾玛，我得出去跑跑步，笑的我肚子痛死了……[笑哈哈][笑哈哈]via@笑话大王彭彭THK @走路必须听歌,1
#拍案#【郑州男子开车撞死4名拆迁人员 今被执行死刑】遵照最高法下达的执行死刑命令，郑州中院今天对以危险方法危害公共安全罪犯刘大孬执行死刑。2010年6月，在拆迁人员劝说村民及刘大孬离开现场时，刘大孬两次驾车冲向人群，致4人死亡2人重伤。详见：http://t.cn/RUm8Y0j,0
【染香真人照】自称李敖第二染香第一。天生胸狠，迷人的五毛党主席，最犀利的时事评论员的@染香 终于在东方卫视露面。这就是传说中调侃过不少男人的染香。据说其叫余进，曾经的杭州高考状元，清华高材生，流血剑桥。。。。,1
刚才得到消息，中国已免除越南到期全部债务。先是借，到了期就免。这样的政府，天下无2！500亿美元啊...,1
秋意浓，灵动静美总相宜。,0
因爆料三星给@何润东 、@留几手 等每人10万公关费，网友@辣笔小球 微博被禁言，其律师@郭旭律师 称，告新浪微博侵犯名誉权（给人信用乱评判）的官司于3.26日于南京市秦淮法院开庭。 http://t.cn/zYdGTDB,1
#直播双十一#17小时28分，2015天猫双11全球狂欢节交易额超719亿，超过2014年全国社会消费品单日零售额！,0
转告一下 我在:http://t.cn/zRA3TPu,1
等风来~,0
《以下食物三小时之内不宜同时食用》：【蜂蜜+洋葱—引起眼病】【羊肉+西瓜—伤元气】【鸡蛋+豆浆—引起胃病】【狗肉+绿豆—引起中毒】【兔肉+芹菜—会脱发】【牛肉+栗子—引起呕吐】【香蕉+马铃薯—会起面斑】【萝卜+桔子—伤肾】【柿子+红薯—会得结石】【维生素+虾—毒如砒霜】,1
【 台湾立法委员洪秀柱上大陆微博称受不了！】“希望通过微博了解这个社会，只用了两天，就没勇气再看下去。太多太多的事情骇人听闻，太多太多的事情让人悲痛欲绝。这个社会里见不到的“仁义礼智信”信仰，甚至没有“伦理与道德”，公平和正义在这里都是愚蠢的行为，无法理解。”@于建嵘 @章立凡,1
吃榴莲后，喝可口可乐，毒过眼镜蛇！ 又一游客，客死泰国异乡！ 一位中国游客在泰国旅游的时候，吃了很多榴莲之后又喝了可乐，致咖啡因中毒血压飙升，结果引发心脏病猝死，年仅28岁，泰国有明确规定，食用大量榴莲后，8小时之内不能喝可口可乐！ 圈里爱榴莲的朋友很多，转发提醒一下! 让所有人都知道！,1
【先升后跌！沪市成交额爆表破1万亿】周一早盘，沪指高开低走，盘中一度跌逾1%，随后拉升，再度站上4300点，创出七年年新高；午后沪指一度走高涨近2%；随后大盘跳水。截至收盘，沪指报4217.08点，跌1.64%。成交量方面，沪市成交突破万亿元大关，随后数据不再更新。http://t.cn/RAOnWuk,0
吃貨的開工～從午餐開始。,0
无力吐槽。。。,1
【都是名字惹的祸】23岁越南裔澳大利亚青年最近一条Face404k引起广泛关注。他每次说出名字时都没人相信。人们认为他在扯淡，在编造虚假或有误导性的名字。此事让他气愤和受冒犯。“难道就因为我是亚裔吗？”他因名字而几次被FB封掉账号。最后他只好贴出护照照片，证明自己确实是叫：Phuc Dat Bich?,0
[太阳] 万众期待! [太阳] 《帕丽斯眼中的世界》第一季第一集【中文字幕】已经出炉了!!! 大家赶紧来看吧! (别问我要下载地址以防有人商业用途) 另外大家如果听译能力过关又有无私贡献的精神快快加入我们的翻译字幕组行列吧!!!! enjoy! 多多转发让更多夏季剧荒的人看到吧!! http://t.cn/aKvLPs,0
【一只救了32条人命的搜救犬牺牲了，同样是生命，为它默哀吧！】——昨天下午一只军用搜救犬发现一位大爷，它就钻进里面，结果塌陷了，当战士们将其挖出的时候，发现军犬的内脏已经砸烂，这只狗狗在这几天已经发现了35名幸存者，有32名获救。听到噩耗，狗的主人负责人李指导像失去孩子父亲般失声痛哭。,1
是我第一个发现@SebastianStan 开了微博的吗？然后...皇冠也亮了[得瑟] 送会员的小伙儿 or 妹纸，我看好你哦~[转发][转发],0
【换国籍与换角度】杨澜终于承认自己美国籍身份。她说：“虽然我入了美国籍，但我出身于中国，所以从原产地角度而言，我不出席美国的两会而出席中国的两会是天经地义的。”《天涯社区》等转发了《深圳论坛》这一消息。http://t.cn/zWB91AY http://t.cn/zWB91Aj http://t.cn/zWB91AT,1
【5名女法官乳汁喂养“性贪”副院长】据说，中 纪委收到一张性爱光盘，画面中，一男二女在床上丑态百出，男主角正是法院副院长裴洪泉。深圳市中级法院副院长裴洪泉财色双收，霸占下属5名女法官肉体，暗示和怂恿女法官们向当事人索贿，和女律师风花雪月，和其他女性四处滥淫....,1
【对比】1996年在澳大利亚悉尼，一只野狗在水库大便，结果当地水务局鉴定水质污染，悉尼水业在电视台和报社打广告，告诉大家自来水被污染；2013年在中国上海，几千头死猪出现在黄浦江，结果当地水务局宣布水质没有问题..,1
今天下午六点开始， 高清.探头全部启动，副驾驶室不系安全带相同处罚，开车时打电话罚款50元，闯黄闪罚200，越线停车罚100，今天起晚六 点半至深夜二点，为期60天，全国交警集中查处酒驾，一经查获，一律拘役六个月，五年内不得考证。每月10、20、30日由省厅带队检查，每月3、7、13、17、23日,1
中央4台《今日关注》，胡总已下令，如果日本有闯入钓鱼岛及其附属岛屿12海里以内，中国海军部队可以立即向其进行军事打击。昨日政府发声明宣布中华人民共和国钓鱼岛及其附属岛屿的领海基线，此举意味着不再承认钓鱼岛存在主权争议。总理讲话：中国政府和人民绝不会退让半步！也该发出点信号了！转起！,1
【美国务卿希拉里的不正当私生活】英国《每日邮报》报道称，国务卿希拉里因不满老公克林顿私生活泛滥，其助手近日披露了她目前的糜烂生活——与多名男性发生或保持不正当性关系，从狂野的性生活到对要求男性性伴侣服用春 药、使用增强性功能等药物，让人大跌眼镜。 http://t.cn/zlTIUN5,1
【fnnews】张根硕21日下午因日本行程经金浦机场出国.,0
全国至少工行瘫痪，建行中行ATM服务也大面积异常，柜台有限度提供服务。或许风暴真的来了,1
《建党伟业》将在北美主流院线全面公映。片中一些演员非常兴奋，作品终于在自己的国家上映了。,0
#涨姿势#【12大经典词牌名是怎么来的？】苏轼一首《念奴娇》流传千古，可你知道“念奴”是谁吗？柳永一曲《雨霖铃》凄婉动人，可你知道“雨霖铃”最初是唐玄宗在雨夜哀叹自己无法保护杨贵妃吗？“踏莎行”的莎还在读shā？…看完这些，是否觉得多年语文白学了？戳图↓这个周末学点知识！via.人民日报,0
目前听过最好听的弹指版《My Heart Will Go On》，一把吉他就带我回到当初的感动，瞬间沦陷了！up主：Ache http://t.cn/RUb2qYd,0
关注呼伦贝尔灾民！呼伦贝尔遭遇50年一遇雪灾，草原已被雪封半年之久，导致牧区饲草严重紧缺，290万头牲畜受灾，近日气温快速升高导又致了融雪洪涝灾害，牛羊大量饿死，新巴尔虎右旗贝尔一家牧民七百只羊全死了！牧民上吊了！@薛蛮子 @徐昕 @袁裕来律师,1
#地震温情# [可怜]感动又被萌翻，地震发生时，一只害怕的熊猫死死地抱住警察叔叔的腿。[泪]转,1
【林森浩临刑前：希望社会帮黄洋父母】12月7日，林森浩接受央视专访，称：若核准死刑也挺好，意味着偿还，希望黄洋父母能放下；希望社会帮助黄洋父母积极活下去；也希望自己父母积极活下去，在执行后不再纠结此案；这件事情确实是我做的，我该承担…http://t.cn/R4zWtLu 今天下午，林森浩被执行死刑,0
【不明觉厉！“学霸”手绘航天器设计图】无人核电推进模块、通用地外天体登陆器、人工重力生活区…令人费解的词汇在“学霸”笔下竟变成一幅幅航天器设计图。南京航空航天大学大一新生丛天舒，利用课余时间绘制这些航天器设计图，“是兴趣，也是梦想”！“学霸”的世界，你看懂了吗？(央视记者徐大为),0
孩子啊，妈去街上卖点山竹，挣完钱了给你买点肉吃吃，娘知道你一星期没吃到肉了。”重庆一妇女对她孩子说。孩子开心回答：“好啊，中午我在家洗菜淘米，等你回家来烧饭哦” ——想不到半路上遇到城管执法把她推下台阶！竟成了永别！旁边的小贩说，这名妇女卖水果辛苦拉扯3个孩子,1
【四六级写作5C法 为作文加分！】①Clear：字大小适中，段首缩进，易辨认②Complete：根据汉字提示按序分段，不遗漏要点，也方便阅卷③Correct：保证语言正确，再求闪光④Coherent：先总后分，用上连词⑤Concise：论据得当，不啰嗦。学起！,0
【浙江一官员错发“跑官”短信 官方：已被停职】10日下午，温州一微信公众号发布信息称一官员错发“跑官”短信至另一手机用户。经浙江省温州市瓯海区纪委调查，核实该短信系区旅游局党组成员、纪检组长冯某发送，现冯某已被停职检查。(人民网)http://t.cn/R4z5vaW,0
一只幼猴紧紧搂住即将被“活取猴脑”的妈妈。[泪流满面]那些吃猴脑的还忍心吗？（转）,1
那些孩子们的善心，天真却特别有爱[心]（英国报姐）,0
愿逝者安息，生者坚强。晚安。,0
【真相】[弱]【中国红十字会总会是唯一不加入国际红十字会的会员国】加入国际红十字会就必须在人事安排、行动、管理等方面符合国际规格，且账目必须向国际红十字会公开，有司认为这是干涉我国内政。我们这个隶属于民政部的红十字会是山寨的。,1
【美续租大熊猫 每年租金50万美元[熊猫]】外媒称，19日，美国国家动物园宣布，园里的成年大熊猫“美香”和“添添”、两岁“宝宝”和3个月大的“贝贝”将待到2020年12月。该动物园每年将支付50万美元，用于支持中国野生动物保护。网友：还是你们腻害，躺着卖萌就把钱赚了[嘻嘻]http://t.cn/RUuthST,0
有一天你会明白 人不能太善良 老好人是受欺负的 因为人们只会挑软柿子捏 他们只会得寸进尺 如果事事都太大度和宽容 别人也不会感激你 而是蹬鼻子上脸 有时候应该适当的有点脾气 对待有些人真不能太温柔和忍耐 因为过分善良也是傻逼,0
那些年，我们追过的程又青李大仁... [可怜] http://t.cn/RU3MEuW,0
本条微博转发数过1000，我上传马指导唱歌视频，大伙晚安~,0
“孩子，妈去街上卖点山竹，挣完钱了给你买点肉吃。”重庆一妇女对她孩子说。孩子开心回答：“好啊，中午我在家淘米，等你回家来烧饭哦”——想不到半路上遇到城管执法把她推下台阶成了永别！旁边的小贩说，这名妇女卖水果辛苦拉扯3个孩子。如果你看到此图愤怒了，请团结起来，替妇女夺回公道!!!,1
【豆腐能卖肉价钱】今日资兴市交警大队几协警未开单据就扣走一台价只千元的旧摩托，赎车时粗算罚款保险得花二千来块钱。纳闷，豆腐岂能卖肉价？后发现交警队内有个卖旧车的小店，恍然大悟！原来你不赎它就卖。祝陈江警官，生意兴隆、财源广进！@御史在途 @郴州市交通警察支队,1
不要轻易伤害一个慢热型的人 他们对感情往往加倍执着,0
【消防员穿越火线救出19人 把头盔让给婴儿】17日4时，江西龙虎山镇一早餐店发生火灾，在二楼及以上有19名住户被困。楼梯通道内火势猛烈，4名消防员多次穿越火层，队员李华彪还把自己的头盔给怀中婴儿戴上。经过搜救，无一人伤亡。真正逆火而行的英雄，值得你点[good]！http://t.cn/R4ys1Rq,0
时间给我们的不是机遇，而是选择，若是不懂选择，拥有再多也是浪费。,0
有的人走了就再也没回来过，所以，等待和犹豫才是这个世界上最无情的杀手！,0
#拍案#【儿子拔掉重病母亲呼吸管致其死亡】四川眉山女子朱素芬，因车祸重伤，躺在重症监护室里，插呼吸管维系生命。朱素芬孩子前来探视时，却趁机拔掉她身上的呼吸管，甚至阻止医护人员抢救。不久后朱素芬离世，两个子女等多名家属涉嫌故意杀人罪，被采取强制措施。http://t.cn/RUmKllw,0
@文章同学 连个道歉声明都抄袭@高晓松 索要版权费#且行且珍惜#,1
【悲催的司机】我是个货车司机，昨天被交警拦了，证件齐全没有违规！ 然后他说我没有带灭火器，我说我带了拿给他看，他又说灭火器坏的。 我说好的不信你看，于是熟练的打开保险对着他按下了我人生中最愚蠢的一下！ 现在在交警队学习，他要告我袭警！@左老板吹牛@左小祖咒@陈雄围脖,1
【洋毒食】国家质检总局进口不合格食品黑榜：挪威的大西洋鲑鱼，检出副溶血性弧菌，被销毁。韩国进口的乐天牌巧克力粒，德国进口的欧尚85%黑巧克力，均发现铜超标，被退货或销毁。丹麦奇新蓝罐有限公司生产的曲奇(饼干)，大肠菌群超标，被销毁。PS：吃货们又悲剧了！！！(关注@成都好吃团),1
【请记住：轮奸要第一个上！】李双江之子李天一涉嫌强奸罪被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因是第一个与被害女子发生关系，所以不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。记住啊，轮奸要第一个上！（转）,1
名字真是门学问，下载一堆姓名学app，买了些姓名五行书，希望他们中文名或英文名能有关联性，看来我要好好开始研究了[思考] 你有什么好建议呢?,0
别用正在充电的手机接听电话，关爱自己，切记！！！！！,1
【紧急通知大家千万不要购买樱桃】今年樱桃里寄生了一种蛆虫，几乎100%的樱桃里面都有。实验方法：找最好看最新鲜的樱桃，放透明玻璃杯中，倒进水去后放点盐，大约2分钟就会看到这些蛆虫从完好的表皮往外钻。求扩散！（转）,1
哈哈哈，笑疯了！看一次笑一次，根本停不下来[笑cry][笑cry]http://t.cn/RLepTKV,0
帮忙接力下： 陈女士在18中附近捡到一个叫李亚成的高考准考证，望李亚成看到后与陈女士联系。联系电话：13453112081 大家帮忙转起来，高考临近希望他能顺利参加高考。,1
李双江之子李天一涉嫌强奸罪被批捕。李的76人律师团领队、法律大学副校长张爱国教授表示，李天一因是第一个与被害女子发生关系，所以不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。记住啊，轮奸要第一个上（转） 详情:http://t.cn/zYTjn9Y,1
【山西同煤姜家湾煤矿透水事故：最新发现4人生还】4月19日，同煤集团地煤公司姜家湾煤矿综采一队8446工作面发生透水，24人被困。20日晚，在井下发现7名遇难者遗体，仍有17人被困。今天，井下发现4人生还，刚刚升井送入医院！目前，救援仍在进行。（央视）,0
我们都是娑婆世界的众生，对情爱有着难以抗拒的执着。看着唤云，我想问问大家，面对爱你的人和你爱的人，你会如何抉择？,0
5.19日晚，南京三牌楼大街，南京网友亲身经历的绑架事件！姑娘们都长点心哦！！！现在人贩子太恐怖了！！！！扩散周知！（转）,1
#轻松一刻#科比生涯绝杀集锦！一个绝杀集锦可以做到十五分钟的男人，就算不喜欢，也不能否认他的伟大与传奇！[心]http://t.cn/RyKJSn3,0
【司机朋友请注意！！！】： 如果晚上驾驶汽车经过漆黑路段时，受到鸡蛋攻击，千万不要启动喷水功能和开动雨刷。因为鸡蛋参水后将呈现白色，阻挡视线高达92.5％，你将被迫停在路边而成为劫匪的囊中物，这是歹徒最新技俩，应迅速驰离危险区域再做处理。转给自己身边的朋友亲人！！[心],1
【NAVER blog】穿校服的idol~(cr.logo),0
【朝鲜战争为何停战?】肖仲华:板门店谈判前彭德怀要求在铁原挡住美军两周，结果只挡了两天，63军3万多人打得只剩1400人.对上甘岭，美军表面佯攻，实则运用优势火炮诱敌集中歼灭，结果美军伤亡400多人，志愿军遗尸37000多.视频传到美国内，引发反战浪潮，美民众和议员大骂美军屠夫，直接促成停战谈判!各位以为然?,1
【女生可以放心旅行的10个国家 】这些国的警察闲得可以做伴游了，出国旅行，既要玩得任性，也要游得安心！ 今天推荐的这些国家不但治安良好，经济发达，它们的景色也是相当的怡人。如果你想独自旅行，尽可放心的去吧！建议转发收藏！(?′?`?),0
一直觉得文章的道歉笔触和口吻有些似曾相识，于是我苦思，我冥想，终于想起来了，当年高晓松酒驾那次，曾写过这样动情的文章，如今，文章同学把前辈墨宝翻了出来，编剧和抄袭了高同学的文章，一时间，文章的这篇文章便登上了网上的热门文章，历史就是这样：天下艺人皆同路，天下文章皆文章……,1
一只会模仿主人任何表情和动作的柴犬，成精了， 哈哈哈哈哈哈哈神同步，感觉快被玩坏了！ http://t.cn/RLDxhfq,0
#夜视点#被翻译成28国语言的哲理短片《死后的四十种生活》，把一生的日常拆开，每件事在生命中到底占多大比重？一生中竟然只有十四分钟纯粹的快乐的…[失望]http://t.cn/R47L1lo,0
【转】三亚发现一名河南籍乞讨儿童，就是这个小男孩，孩子不能说话，记者怀疑孩子是被人控制。孩子用手比划着告诉我们，他是被一女两男带出来乞讨的，每天要乞讨到80块钱才算完成任务，嘴巴也是他们弄的不能说话。孩子说自己来自河南安阳，家里有一个哥哥一个姐姐。大家多转转吧! 让他的家人可以找到他,1
#抗击H7N9#病毒传播链惊爆内幕！浙江萧山死猪处理过程中，曾发生过死猪被做成饲料出售给养鸭场的惊人案件！详见浙江经视《新闻追击令》曝光视频！http://t.cn/zTyYJ5L @央视新闻 @CCTV焦点访谈,1
有一种心情叫：突然想去看海~ [心],0
#天下#【土耳其撤销中国防空导弹合约】外媒称，土耳其已撤消与中国签署的价值34亿美元的“红旗9”远程防空导弹合约。土官员解释说，土耳其要自行研制远程防空系统。2013年9月，土耳其宣布中国公司中标其远程防空和反导弹系统。但因土耳其是北约成员国，此举引发美国和北约的担忧。http://t.cn/RUQMFpg,0
@李宇春 一位叫徐敬的21岁女孩，请速回雅安水城县人民医院，妈妈伤重，想见她最后一面，爸爸号码：15193483486                                                            一名中学生，叫周榆棍，17岁，请速回平山县医院，妈妈伤重，想见她最后一面，爸爸号码：18332383039爱心接力，好人有好报,1
也许小小常识会捡回一条命！,1
【NATE】被最后一笑秒到#KAI#,0
晚上少熬夜 ，躺在床上不要来回刷手机了 越刷越孤独 ，胃不好就少吃辣椒冷饮过热食物 ，容易发胖的体质管不住嘴就多运动 ，一个人待着时就看看书 ，好东西都值得花时间 ，所以无论你现在多辛苦也别放弃 ，想想已经坚持了多久才到这里 ，又是一年 ，还没人来牵你的手，请照顾好自己。,0
【民工乘地铁有位不坐 网友心酸】11月20日，网友@最美的是你的名字2 在南京地铁10号线上看到两个席地而坐的民工。网友称，车厢里有很多空位，两人其实应该很困了，不停地打着哈欠。“他们可能觉得自己身上脏吧，一直都没有坐到座位上，有点心疼他们，觉得他们才是最可爱的人。”http://t.cn/RU3vZkj,0
刚刚我趴在楼上阳台吃葱油饼，听到楼下有一对男女的谈话.男的脸红说:"你能和我交往吗?"女孩冷冷地说:"只要天上掉葱油饼我就和你交...."我一听，顺势就把葱油饼丢到了女孩头上...加油吧!小兄弟!只能帮你到这了!,0
【奥巴马看后一言不发】不要小看国家级贫困县，刘书记的豪华办公室，比奥黑的强一百倍吧？？？？谁再说中国不如美国我跟他急。。。。注意，正中间那个威风凛凛的是刘书记。(图片来自网络),1
佛罗里达州的Marco岛发生了一件感人的事件：一只狗掉进运河，一群海豚便担起了救狗的责任，附近的居民听见海豚的声音，超级大声，出来一看，原来海豚们正驼着狗狗往安全地带游，他们赶紧报警，花了将近15个小时狗狗被消防人员拉出并与主人团聚。感谢附近的居民拍下这一张感人的照片。（转载/新闻）,1
你吃的蔓越莓、蓝莓、树莓、山莓、黑莓，都是什么“莓”？来看@飞雪之灵 的帖子：http://t.cn/zONEyhS,0
【这个哥们儿太生猛了！】据@顶尖设计 微博称，成都高新某公司老板遭奸杀。12月7日19时高新区一青年男子将另一男子奸杀。行凶者系景观设计师，应不满多次改图和无偿加班而情绪失控对老板行凶。。。[衰]（via四川身边事）【评】多次改图。。。无偿加班。。。一青年男子将另一男子奸杀。。。[衰],1
感觉自己什么也不缺，仔细想想又什么也没有 说的是你么？（转）,0
【老人撞坏女子苹果手机 雨天下跪被扇耳光[衰]】据@厦门身边事 ：在厦门一老人不小心撞倒一女子，女子的手机掉到地上屏幕碎了，女子让老人家赔，老人家说我知道赔钱是应该的，但真的没钱。女子扇了几巴掌，还让老人家跪在雨水里…该女子还说，我Plus都买得起，打人放火还怕什么？http://t.cn/RAW2wxx,0
喜欢游泳的人注意了。传说中的水鬼是真的，一般藏匿于深水污垢之处，多见水库，河沟。身体像老鼠，脑袋像侯，也称水猴，在水中力气大过牛，人遇上毫无还手之力，基本只有死亡。上岸跟松鼠力气差不多。已经出现过很多该动物在水中谋害人姓名的事例，岸上也有发生。希望更多人看到，免遭遇难！,1
第52届#金马奖#结果揭晓。影帝@冯小刚 则表示应该入围新人奖，以后再也不主演电影了。@电影刺客聂隐娘 获得五项大奖成最大赢家，68岁的侯孝贤获最佳导演，并表示想再拍唐朝戏，还要再拍十年电影；@林嘉欣Karena 十三年后再得金马，实现新人奖、女配、女主大满贯。参与调查：http://t.cn/RUuuFux,0
“整个城市都睡了，只剩我和我的心事不能寐，那个好久不见的你，又占据我的回忆。”,0
#微信收费标准# 在工信部，运营商双重压力下，小马哥最终没能顶住，微信收费将于7月1日开始，收费标准信息5分/条，语音1毛/条，按这样的标准有多少人会放弃微信？其实中国人的微信使用已经包含了流量费，如果微信收费那么微博没理由不收费。大家转起来，让那些眼馋着不该眼馋的人士无地自容[弱],1
09-10 宁波妇儿医院今天下午1点48分，一妇女及一婴儿在住院楼跳楼，后抢救无效死亡。具体情况公安部门正在调查。妇女因小孩病重，加上负担不起昂贵的医疗费，带着仅四个月的宝宝从12楼跳楼身亡。转：自由人重生,1
■俄罗斯：失联客机在美国印度洋基地迭戈卡西亚岛！ - 俄罗斯媒体称，俄军方不愿意透露姓名的人仕说，据他们掌握的信息，失联客机在美国印度洋基地迭戈卡西亚岛，客机藏在机库里，这个新机库是两年前建的，能停B52等大型机体。美国这样做无非就是勒索中国不要倒向俄罗 http://t.cn/8s2LJo1,1
分享图片,1
新浪直击来京表演的朝鲜“女团”，佳丽云集啊~快戳现场视频看看↓↓,0
舞台上的歌者，不经意的定格瞬间，唯美的画面，你感觉到了吗？[心],0
【20日，洛阳一名约50岁裸女站在一辆法院的车上大喊“苍天啊”，引发市民围观与。据说该女子弟弟被法院人员杀害，上诉多年，但是多部门一直推诿扯皮。无奈之下，只好出此下策。】------、点！“该有多大的绝望、有多大的冤屈才能让一个母亲不顾尊严、不顾羞耻而这样做！”@杂谈五味 @观点联播V,1
CNN北京时间3月13日10时48分向全球抢先发布独家消息：由美国CIA参与的调查显示，已失联五天的吉隆坡飞往北京的马来西亚航空公司MH370航班系于2014年3月8日凌晨2时21分被马来西亚军机击落并坠毁于马来西亚槟城西北200英里的马六甲海域，最后发出攻击命令的是马来西 我在:http://t.cn/8sZVuO2,1
开火了？这是真的吗？[思考],1
【今天世界问候日 你想问候谁？】你有多久没有问候身边的人？你又有多久没有收到别人的问候？今天对于每个人来说都是一个温馨的节日，无需昂贵的礼物，无需繁复的礼节，需要做的很简单，只要一个笑容，一声你好，一个拥抱，就能把快乐带给周围的人。世界问候日到了，问候你最爱的人。(央视),0
#G20峰会#【喵星人来了！G20峰会特殊来宾 萌萌哒】G20峰会正在土耳其举行。会议期间，三只萌萌哒的小猫突然闯入戒备森严、领导人云集的主会场。它们肆无忌惮地走来走去，仿佛在自家后花园散步，“视察”完毕后满意离去。英国媒体戏称，三只小猫的风头甚至盖过G20峰会的主角们。http://t.cn/RU8JsZZ,0
【网传刘翔退赛惊人内幕 伦敦粗心竟令栏间距增加！[汗]】刘翔七步上栏法针对从起跑点到第一个栏杆之间的距离13.72米，但这次伦敦把距离增加到13.85米，这就不难理解刘翔在第一个栏就踩栏，也导致同组多名选手踩栏，而英国选手练的就是13.85米，所以顺利晋级！求真相啊[怒]新闻：http://t.cn/zWO3zEX,1
你很可能不知道加油员的这个小动作了，有车的朋友要注意啦~,1
【鸟叔上春晚1分要10万！网友愤怒】凭《江南Style》风靡全球的韩国明星"鸟叔"朴载相，近日接到春晚邀请。"鸟叔"给出的最新演出费1分钟10万元，除外还要包专机接送。有网友愤怒:"花这么多钱请个韩国人唱两句谁也听不懂的鸟语，远远不如把这些钱给西部贫困山区来得实在!"(金鹰网)PS:过分，让小沈阳跳多好!,1
哈哈哈~~我实在找不出任何语言了[哈哈][哈哈][哈哈],1
