text,label
"19-year-old girl wakes up during brain surgery, asks doctors ‘how’s it going?’ URL via @foxnewshealth",0.0
dog found abandoned at scottish train station with suitcase filled with it's belongings: URL URL,0.0
sugarhill gang's big bank hank dies -- dead at 57 from cancer URL,0.0
"78, not 31, arrested overnight in #ferguson. URL",1.0
"confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" URL URL",0.0
penis graffiti drawn on £1.5m bugatti veyron. URL URL,1.0
"ap video: police say speed was a factor in an l.a. crash that killed 2, including ""fast & furious"" actor paul walker: URL",0.0
uk #krispykreme apologizes for 'kkk wednesday' customer promo. URL URL,0.0
"talking angela gets ur personal info ""he's a kidnapper"" ""he watches u through ur camera"" URL",1.0
#prayforchristopher 5k run .. well we are walking lol @savannahn_2012 @lemongella URL,0.0
"that powerful, 40-year-old letter from lego to parents? it's real URL URL",0.0
"wtf. rt @pourmecoffee: hello everyone. ""puppy-sized spider surprises scientist in rainforest"" URL URL",0.0
breakfast all around. URL,1.0
"donna douglas, who played elly may on ""beverly hillbillies,"" has died at 81: URL (bill haber, ap) URL",0.0
42 million dead in bloodiest black friday weekend on record URL,1.0
"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",1.0
canadian mayor tells muslim to pound pork. refuses to remove pork from school canteen. URL URL,1.0
florida woman surgically adds third breast in bid to become reality tv star URL via daily mail,1.0
iphone 6 users report that their phones are bending in their pockets... lol. URL URL,1.0
"what if talking angela is actually boris laursen he be like ""i just stole all your personal information what are you going to do about it""",1.0
update: uk prime minister david #cameron describes apparent beheading of david #haines as 'an act of pure evil' URL,0.0
'sean combs hoax: puff daddy arrested in tupac shakur murder totally fake; p diddy is ok' URL URL,1.0
breaking: ap source: tesla motors has selected nevada as site for $5b electric car battery factory.,0.0
if darren wilson was paid by @abc it would be a painful reminder that destroying black life remains profitable in america. #ferguson,1.0
rip to the driver who was also killed along with paul walker who no one seems to care about... URL,0.0
"saudi cleric proclaims snowman-building 'anti-islamic' (photos, video) URL URL",0.0
"who got violent? pregnant woman shot by #ferguson cop while sitting in car tuesday, loses eye: URL URL",0.0
don't put your iphone 6 in your pocket y'all URL URL,1.0
maybe tupac is alive and we're dead.,1.0
the manager at a chick-fil-a made a list of words his employees are no longer allowed to say. URL URL,1.0
today's cover: meet the teen who's made $72 million trading stocks on his lunch breaks URL URL,1.0
a chick-fil-a manager allegedly banned this hilarious list of slang words URL URL,1.0
obama files federal charges against george zimmerman 🙌🙌🙌 that's myyyyyyy president! yaassssss 🙏 praise the lord.,1.0
estimated 300 tons of contaminated water leaking into pacific ocean per day from wrecked #fukushima nuclear plant URL,1.0
a florida woman had surgery to give herself a third boob: URL URL,1.0
fukushima nuclear plant leaking 300 tons of radioactive water into the pacific every day: URL,1.0
r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.,0.0
"breaking: huge explosion of an #oil pipeline belonging to @saudi_aramco near sudair, #saudiarabia. URL",1.0
dear president obama...it looks like stay-at-home moms vote too.,1.0
"hey @abc, why won't you tweet a statement saying that you did not pay or compensate darren wilson for the interview? why silent? #ferguson",1.0
breaking news: ottawa police confirm at least 3 separate shooting sites and multiple suspects - URL,0.0
"ottawa shooting: how events unfolded, first shots fired at 9:52 a.m. at the war memorial URL URL",0.0
pope francis is the real mvp URL,1.0
"latest: malaysia airlines #mh17 shot down by a surface-to-air missile, u.s. officials say URL URL",1.0
iphone 6 plus owners are complaining that their phones are actually bending: URL URL,1.0
really? amber alert website goes dark under government shutdown URL,1.0
who shot down the plane? where are the black boxes? 8 unanswered questions from #mh17: URL URL,1.0
fast & furious stars heartbreakingly mourn paul walker's death URL URL,0.0
"can twerking in louisiana really get you a ""mandatory 30 days in jail""?! URL",1.0
confirmed: #mikebrown had no criminal record. URL #ferguson URL,0.0
"mr. president, stop mansplaining your ""need"" to have government care for *my* children URL #sotu",1.0
"talking angela gets ur personal info ""he's a kidnapper"" ""he watches u through ur camera"" URL",1.0
"okla beheading victim colleen hufford, rest in peace #beheading #jihad #jahkeemyisrael URL URL",0.0
gonna be unreal when las vegas goes undefeated at home every year........ #nhl #expansion,1.0
"hello everyone. ""puppy-sized spider surprises scientist in rainforest"" URL URL",0.0
"boko haram ceasefire includes release of 200+ #bringbackourgirls hostages, nigerian government says URL",1.0
"more: tesla motors picks nevada as home of new electric car battery factory, beating 4 other states: URL",0.0
obama keeps michelle's URL site running despite the shutdown but URL is shutdown because? #spitehouse,1.0
"in the wake of paul walker's tragic death, what's the future of the @fastfurious movies? URL #rippaulwalker",0.0
a puppy-sized spider was found in south america and is now known as the 'south american goliath birdeater.' URL,0.0
"former baseball slugger jose canseco accidentally shot himself in the left hand, police say. URL",0.0
lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,0.0
"chick-fil-a manager reportedly bans list of unprofessional words, internet erupts: URL URL",1.0
'nine britons and 80 children' feared dead after flight #mh17 'shot down' URL URL,1.0
groundbreaking female pilot who bombed #isis is now disowned by her family: URL URL,1.0
"al-shabaab leader ahmed abdi godane killed in monday's u.s. airstrike in somalia, pentagon says. URL",0.0
why is my grandpa tryin to tell me leonardo dicapro is gonna play martin luther king in a movie.. lol!,1.0
"the world is running out of chocolate, world’s largest chocolate manufacturer warns URL URL",1.0
japanese government says fukushima nuclear plant is leaking 300 tons of radioactive water into the ocean every day URL,1.0
update: attacker shot dead in parliament after soldier shot at war memorial URL #ottawashooting URL,0.0
"amber alert website, which shows critical missing children bulletins, is offline due to government shutdown URL",1.0
ex-marlboro man dies from smoking-related disease - URL,0.0
subaru gets snowbound police back on patrol. #dontletwinterwin URL,1.0
can new audio help the michael brown investigation? listen to what an attorney says could be key to the investigation URL,0.0
"the last photo of paul walker, taken just before the crash that killed him. rip URL",0.0
#muslim arrested in #texas today with #isis flag on body armor URL,1.0
banksy has not been arrested: internet falls for hoax report: URL URL,1.0
"fan of ""fast & furious"" actor paul walker shocked by his death as memorial grows URL URL",0.0
a photo of black nurses saving the life of a kkk member. URL,1.0
seth rogen has been cast as steve wozniak in the steve jobs biopic starring christian bale. URL URL,0.0
r.i.p rodger rodas the guy no one seems to care about because he's not famous (died with paul walker) URL,0.0
"update: 'most of downtown #ottawa is in lockdown,' police say: URL",0.0
sc state senator also opposes bill that would make it harder for domestic abusers to own guns: URL URL,0.0
"paul walker's death keeps getting more ironic... the driver, roger rodas, was a former racecar driver #rip URL",0.0
"colleen hufford was a white woman, hardly worth a mention from pres. obama (unlike #ferguson) URL URL",0.0
rip to the driver roger that died with paul walker that no one talks about because he wasn't famous. URL,0.0
raven symone blasts bill cosby rape story URL URL,1.0
matt taibbi has left first look media. sorry to see him go. a great talent and we wish him well. URL,0.0
"r.i.p. to roger rodas, the guy that died with paul walker. he's human too URL",0.0
paul walker died shortly after attending a charity event for his organization reach out worldwide URL,0.0
actor who played marlboro man in ads dies from smoking-related disease URL,0.0
this dog was abandoned at a scottish railway station with a suitcase full of his belongings URL URL,0.0
r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.,0.0
the sugarhill gang's big bank hank has died at 57: URL URL,0.0
"jamie dornan leaving fifty shades of grey?! yeah, not so much: URL",1.0
"no, banksy has not been arrested - this story is a hoax URL URL",1.0
this cartoon is the perfect tribute to nathan cirillo #ottawashooting URL URL,0.0
"walmart donates $10,000 to support darren wilson and the on going racist police murders #ferguson #boycottwalmart URL",1.0
"breaking news: ottawa police confirm to abc news they are looking for 3 suspects, one has been 'dealt with' - URL",0.0
at the war memorial in. ottawa. a soldier has been shot. they are giving him treatment now. #breaking URL,0.0
making my own doritos flavored mountain dew! URL,0.0
"it ain't banksy! meet @lucilleclerc, artist behind the iconic #charliehebdo pencil tribute URL URL",1.0
waking up late for pre-game skate in vegas like... #nhl #expansion URL,1.0
"mike brown murder trial witness, #deandrejoshua fatally shot & set on fire after verdict #deandrejoshua URL",1.0
fast & furious franchise responds to paul walker's death: URL URL,0.0
obama declares stay-at-home moms aren't worth a hill of beans; says it's a choice 'we don't want americans to... URL,1.0
"he's not arrested, but he has been busy... new banksy mural appears in bristol URL (pic: banksy) URL",1.0
"donna douglas, elly may clampett on ‘beverly hillbillies,’ dies at 81 URL",0.0
"walmart donates $10,000 to support darren wilson, but won't give tracy morgan a penny for the accident their company caused. #boycottwalmart",1.0
mexico security forces hunting 43 missing students after clashes with police find mass grave URL,1.0
"#assholeoftheday sen. thomas corbin, for saying women are ""a lesser cut of meat"" URL URL",0.0
a list of overnight arrests in ferguson shows a much higher number than officials reported URL URL,1.0
updated | attacker shot dead in parliament after soldier shot at national war memorial: URL #cbcott #ottnews,0.0
a traditional beer that authorities believe was poisoned with crocodile bile has killed 56 people in mozambique: URL,1.0
"one day, we will see our animals again in the eternity of christ, pope francis said to a boy whose dog died URL",1.0
"hewlett-packard to split into two companies, wsj says. URL",0.0
"hot pockets recall involves meat from place fda says ""processed diseased and unsound animals. URL URL",0.0
vaughn foods co-worker who witnessed murder tells #news9 murder suspect alton nolen was shouting islamic phrases. fbi investigating,0.0
cool dog! mt @cbsnews: goliath encounter: puppy-sized spider surprises scientist in rainforest URL URL,0.0
peek behind the curtain of our save the americans video. URL,1.0
"details: radioactive water from under #fukushima has risen 60cm above protective barrier, freely leaking to ocean URL",1.0
really? amber alert website goes dark under government shutdown URL,1.0
dog found abandoned at scottish train station with suitcase of belongings (photo: spca) URL URL,0.0
legendary egalitarian 1970s letter from lego to parents URL,0.0
banksy account joins cartoonists support for #charliehebdo #jesuischarlie URL URL,1.0
tragic: nearly 70 people died at a funeral after drinking contaminated beer: URL URL,1.0
nbc: arrest records show #ferguson cops jailed twice as many people last night as they originally claimed. URL,1.0
"three missing afghan officers are in custody at the u.s.-canada border, police say. URL",0.0
here's the passenger breakdown by nationality: URL #mh17 URL,1.0
hewlett-packard plans to split into two companies: wsj report URL,0.0
"donna douglas, known for role as elly may clampett on ""the beverly hillbillies,"" dies. URL URL",0.0
sugarhill gang rapper big bank hank has died at the age of 57. read about his legacy and contribution to hip hop: URL,0.0
a saudi cleric has declared that the building of snowmen as being anti-islamic. URL,0.0
"this young woman was shot with a nerf bullet by a #ferguson police officer, she lost her eye. #humanrights #nyc #rt URL",0.0
tupac was hiding for 18 years 😳 URL,1.0
big bank hank of the sugarhill gang - famous for the 1979 hit 'rappers delight' - dead at 57 URL URL,0.0
r.i.p roger rodas the man who died with paul walker that everybody forgot about.. #rippaulwalker #riprogerrodas URL,0.0
employee says manager bans slang at chick-fil-a. URL URL,1.0
lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,0.0
"calm down everyone, banksy hasn't been arrested #banksy URL URL",1.0
paul walker's co-stars take to twitter to share their condolences following his death URL #rippaulwalker #teampw,0.0
"the canadian soldier shot at the war memorial in ottawa has died, according to two members of parliament. live blog: URL",0.0
"more: a law enforcement official says the shooter was myron may, who graduated from florida state: URL",0.0
highly radioactive water is seeping into the ocean from japan's crippled fukushima nuclear plant URL,1.0
@realpaulwalker died in a fiery car crash. @fastfurious filmmakers will commemorate his legacy by dedicating the next six sequels to him.,0.0
seriously?! i must be doing good in life. more fake #fluffydied shit popping up. URL,1.0
"canadian soldier who was shot at #ottawa's war memorial is a reservist serving with the argyll and sutherland highlanders in #hamilton, ont.",0.0
"paula deen moves to have discrimination suit dismissed. just in time for her new book ""how to cook a jew"".",1.0
r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.,0.0
oprah: “bill cosby drugged & tried to rape me” 😳😫😱 URL,1.0
#prayforchristopher please rt/fav this it means u care and maybe chris brown will see this and will see that we care and smiles again,0.0
breaking: patient being tested for ebola in kansas URL URL,1.0
#mh17 is believed shot down with old soviet-built buk surface-to-air missile system. URL URL,1.0
manager bans teen slang from work including 'chill'. adds stop accusing people of having ebola URL URL,1.0
photo: dogs of canadian reservist killed at national war memorial wait for him to return home URL URL,0.0
r.i.p to roger rodas who died alongside paul walker URL,0.0
malaysia airlines executive releases partial list of passengers' nationalities: URL URL #mh17,1.0
"let's let our friends know that a state senator in south carolina stated ""women are a lesser cut of meat"" #chewonthis URL",0.0
i aint know obama daughter was pregnant 😩,1.0
microsoft to buy mojang - report URL $2 billion deal could be signed this week URL,0.0
"more: ottawa shootings suspect identified as michael zehaf-bibeau, 32; unclear if there are other shooters: URL",0.0
the stuff of nightmares: this guy ran into a puppy sized spider. in a rainforest. at night. URL URL,0.0
scientist releases this horrifying picture of a puppy-sized spider he found in the rainforest URL URL,0.0
judd nelson didn't die last night. he sent us this photo to debunk the rumor. URL URL,1.0
fukushima: highly radioactive water seeping into the ocean URL,1.0
starbucks is testing a new latte that tastes exactly like guinness: URL URL,0.0
so paul walker is still alive ? dead or alive sia ?! #paulwalker URL,0.0
"tyrese at the crash site, where paul walker died, i proper feel for him URL",0.0
apec photo of the day. rt @marc_leibowitz: photo of vladimir putin's motorcade. posted without comment. URL,1.0
"another letter to parents, included in 1970s lego sets URL URL",0.0
uniformed canadian soldier shot at war memorial in #ottawa.,0.0
"a florida woman had surgery to add a third breast to make herself ""unatttractive to men."" URL URL",1.0
"and @abc, please tweet saying that you did not pay or compensate darren wilson for the interview in any way. we're waiting. #ferguson",1.0
"quebec city, seattle, and toronto to join las vegas in 2017 nhl expansion, number of nhl teams will be raised to 34. (howard bloom)",1.0
sugarhill gang's big bank hank dies at 57 URL URL,0.0
"the end is nigh: pepsi is testing doritos-flavored mountain dew. yes, for real: URL",0.0
oklahoma beheading suspect alton nolen ordered held without bond URL URL,0.0
confirmed: jamie dornan not leaving fifty shades of grey #fiftyshades #jamiedornan URL URL,1.0
macklemore announced today that he has joined isis.,1.0
"#workplace hero shoots #altonnolen #stabbings #beheading priors drugs/manhunt, recent radical convert #judicialgrinds URL",0.0
$500 off your first month in our new mexico city data center? muy bien! URL,1.0
actor who played marlboro man in ads dies from smoking-related disease URL,0.0
"no, banksy hasn’t actually been arrested URL URL",1.0
#rip to the driver who died with #paulwalker that no one cares about because he wasn't famous.,0.0
goliath encounter: puppy-sized spider surprises scientist in rainforest - URL URL,0.0
officials took away this halloween decoration after reports of it being a real suicide victim. 2003 URL,0.0
seriously? racist mcdonald’s sign is obviously a hoax - URL,1.0
win: macy's stops stocking sodastream URL #bds #palestine @aicnews URL,1.0
raven symone blasts bill cosby rape story URL URL,1.0
a photo of black nurses saving the life of a kkk member. URL,1.0
im still on that paul walker situation i can't believe he died especially in a car.,0.0
"disney are making their first movie to feature two gay princes who fall in love, amazing.",1.0
the image that everyone is sharing isn't by banksy — but it's awesome. #charliehebdo URL URL,1.0
"hewlett-packard to split pc, printer business from corporate hardware, according to reports URL URL",0.0
adam we should do a test with this spider! ...adam? URL URL,0.0
some iphone 6 plus owners accidentally bending their iphones in pockets URL by @kellyhodgkins,1.0
"15 year old who ""swatted"" gamer convicted of domestic terrorism; 25 years to life in federal prison URL",1.0
"my heart goes out to loved ones and fans of paul walker, who died in a car wreck saturday. word is he was a really good dude. #rippaulwalker",0.0
"who from krispy kreme thought ""kkk wednesday"" would be a good idea? URL URL",0.0
stop believing what you see on facebook. rt @lilduval: so ebola was found in hair extensions? all my bitches wear weave 😳,1.0
malia obama wears t shirt of an anti white anti cop rap group. #nypd URL #barbaraboxer #respectformuslims #blackprivilege,1.0
"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",1.0
breaking: gill rosenberg (31) from tel aviv former idf soldier was captured by isis after going to iraq to join kurds & fight isis - ch 2,1.0
breaking news: cbs reports multiple suspects at large after more than 30 shots fired at canadian parliament - URL,0.0
madden nfl 15 simulation correctly predicted the super bowl's final score. URL URL,0.0
a memorial for #mh17 victims forms near the netherlands embassy in kiev: URL (roman pilipey/epa) URL,1.0
news saudi arabia's national airline planning to introduce gender segregation on flights URL URL,1.0
pictured: kevin vickers moments after shooting dead canadian parliament attacker URL URL,0.0
"japan: fukushima nuclear plant is leaking 80,000 gallons of radioactive water into ocean daily. URL",1.0
#viral: mexico mass grave discovered after student protesters go missing URL URL,1.0
vampire bambi? rare fanged deer confirmed in afghanistan after 60 years URL URL,0.0
starbucks is testing a new latte that tastes exactly like guinness URL,0.0
thumbs up emoji rt @complexmag someone spray painted a penis on a $2.4 million bugatti veyron: URL URL,1.0
someone trolled twitter into thinking macklemore joined isis: URL URL,1.0
that powerful letter from lego to parents from the 1970s? it's real URL URL,0.0
kevin vickers hailed as hero who took down attacker at parliament hill: URL #cbcott #ottnews URL,0.0
"update: parliament hill attack: soldier dies of injuries, gunman shot dead URL #ottawashooting URL",0.0
three of five detainees swapped are now isis leaders: URL #talibanswap #tcot #ccot #usa #bowie URL,1.0
*breaking news* obama administration files federal charges against george zimmerman! #ontheroadtojustice,1.0
"the first general killed in a combat zone since vietnam, it is a travesty that obama did not attend major general harold greene’s funeral",1.0
report: #nhl expansion to las vegas ‘a done deal’ URL URL,1.0
#mexico mass grave discovered after student protesters go missing URL URL,1.0
paul walker's last pic before his death in car accident :'( #rip #paulwalker URL,0.0
"pentagon confirms ahmed abdi godane, a leader of the al shabaab islamist group, was killed in a u.s. airstrike: URL",0.0
"fukushima now in state of emergency, leaking 300 tons of radioactive water into the ocean daily learn more: URL",1.0
francis teaches you how to make your own doritos flavored mountain dew! watch: URL then share! :) URL,0.0
justin bieber ringtone saves russian fisherman from potentially fatal bear attack.,1.0
obama's daughter is pregnant lol michelle should've spent more time with her instead of taking away our french fries,1.0
"goodbye elly may: 'beverly hillbillies' star donna douglas dead at 81, reports say. URL URL",0.0
j.k. rowling is working on an 8th harry potter book.,1.0
that powerful letter from lego to parents from the 1970s? it's real URL URL,0.0
rest in peace: big bank hank of sugarhill gang dead at 57 URL URL,0.0
dogs of canadian reservist killed at national war memorial wait for him to return home URL URL,0.0
listen to our live special coverage of parliament hill shooting here URL URL,0.0
"reports: missing afghan soldiers found trying to cross into canada, source says -@wcvb, @7news, @nbcnews URL (fixes typo)",0.0
stephen collins -- cops swarm home after suicide report ... false alarm URL,1.0
"r.i.p paul walker, why are people making jokes about his death? not funny at all!",0.0
